rank,title,score,url,details_score,ranked,popularity,members,favorites,genres
4373,Watashi ga Motenai no wa Dou Kangaetemo Omaera ga Warui!,6.99,https://myanimelist.net/anime/16742/Watashi_ga_Motenai_no_wa_Dou_Kangaetemo_Omaera_ga_Warui,6.99,#4374,#324,"669,095","5,839","Comedy, Otaku Culture, School"
4374,Wonderful Days,6.99,https://myanimelist.net/anime/548/Wonderful_Days,6.99,#4375,#3882,"35,704",76,"Action, Drama, Romance, Sci-Fi, Love Polygon"
4375,Xi Xing Ji: Jijie Pian,6.99,https://myanimelist.net/anime/41215/Xi_Xing_Ji__Jijie_Pian,6.99,#4376,#13095,"1,282",5,"Action, Adventure, Fantasy, Historical, Martial Arts"
4376,Xing Wushen Jue,6.99,https://myanimelist.net/anime/47044/Xing_Wushen_Jue,6.99,#4377,#10384,"2,980",15,"Action, Fantasy, Martial Arts"
4377,Yi Ren Zhi Xia 5th season,6.99,https://myanimelist.net/anime/51191/Yi_Ren_Zhi_Xia_5th_season,6.99,#4378,#9125,"4,499",16,"Action, Supernatural, Super Power"
4378,Zhengjing Shao Zhu de Xingfu Shenghuo,6.99,https://myanimelist.net/anime/56765/Zhengjing_Shao_Zhu_de_Xingfu_Shenghuo,6.99,#4379,#13162,"1,262",40,"Action, Adventure, Comedy, Fantasy, Martial Arts"
4379,Jungle Taitei Movie (1997),6.99,https://myanimelist.net/anime/2264/Jungle_Taitei_Movie_1997,6.99,#4380,#8841,"4,962",14,"Adventure, Fantasy"
4380,Juuni Senshi Bakuretsu Eto Ranger,6.99,https://myanimelist.net/anime/2757/Juuni_Senshi_Bakuretsu_Eto_Ranger,6.99,#4381,#10491,"2,891",19,"Action, Comedy, Fantasy, Anthropomorphic"
4381,Kamisama Dolls,6.99,https://myanimelist.net/anime/10372/Kamisama_Dolls,6.99,#4382,#2620,"73,818",96,"Action, Supernatural, Seinen"
4382,Karneval,6.99,https://myanimelist.net/anime/16033/Karneval,6.99,#4383,#5214,"18,421",66,"Fantasy, Sci-Fi, Josei"
4383,Lost Universe,6.99,https://myanimelist.net/anime/1184/Lost_Universe,6.99,#4384,#5247,"18,150",63,"Adventure, Comedy, Drama, Sci-Fi, Space"
4384,Magia Record: Mahou Shoujo Madoka☆Magica Gaiden 2nd Season - Kakusei Zenya,6.99,https://myanimelist.net/anime/41530/Magia_Record__Mahou_Shoujo_Madoka☆Magica_Gaiden_2nd_Season_-_Kakusei_Zenya,6.99,#4385,#2758,"68,017",446,"Drama, Suspense, Mahou Shoujo, Psychological"
4385,Manga Sekai Mukashibanashi,6.99,https://myanimelist.net/anime/6262/Manga_Sekai_Mukashibanashi,6.99,#4386,#11147,"2,375",8,"Adventure, Drama, Fantasy, Historical"
4386,Maria†Holic,6.99,https://myanimelist.net/anime/5030/Maria†Holic,6.99,#4387,#1373,"182,529",538,"Comedy, Girls Love, Crossdressing, Parody, School, Seinen"
4387,Nanatsu-iro★Drops,6.99,https://myanimelist.net/anime/1688/Nanatsu-iro★Drops,6.99,#4388,#4713,"23,582",89,"Romance, Mahou Shoujo, School"
4388,Ohoshi-sama no Rail,6.99,https://myanimelist.net/anime/1329/Ohoshi-sama_no_Rail,6.99,#4389,#9451,"4,031",5,"Drama, Historical"
4389,Onegai☆Twins: Natsu wa Owaranai,6.99,https://myanimelist.net/anime/524/Onegai☆Twins__Natsu_wa_Owaranai,6.99,#4390,#4184,"30,588",8,"Comedy, Drama, Romance"
4390,Popolocrois Monogatari,6.99,https://myanimelist.net/anime/4191/Popolocrois_Monogatari,6.99,#4391,#9433,"4,048",17,"Adventure, Fantasy"
4391,RahXephon: Tagen Hensoukyoku,6.99,https://myanimelist.net/anime/758/RahXephon__Tagen_Hensoukyoku,6.99,#4392,#5471,"16,242",20,"Action, Drama, Romance, Sci-Fi, Mecha, Psychological"
4392,Rekka no Honoo: Final Burning,6.99,https://myanimelist.net/anime/5691/Rekka_no_Honoo__Final_Burning,6.99,#4393,#7537,"7,301",8,"Action, Adventure, Sci-Fi, Martial Arts, School, Super Power, Shounen"
4393,Rental Magica,6.99,https://myanimelist.net/anime/2369/Rental_Magica,6.99,#4394,#2875,"63,427",109,"Action, Fantasy, Mystery, Harem"
4394,Juedai Shuang Jiao,6.98,https://myanimelist.net/anime/49750/Juedai_Shuang_Jiao,N/A,N/A,N/A,N/A,N/A,N/A
4395,Jungle Book Shounen Mowgli,6.98,https://myanimelist.net/anime/2569/Jungle_Book_Shounen_Mowgli,N/A,N/A,N/A,N/A,N/A,N/A
4396,Kamen no Maid Guy,6.98,https://myanimelist.net/anime/3616/Kamen_no_Maid_Guy,N/A,N/A,N/A,N/A,N/A,N/A
4397,Kinnikuman II Sei: Ultimate Muscle 2,6.98,https://myanimelist.net/anime/5968/Kinnikuman_II_Sei__Ultimate_Muscle_2,N/A,N/A,N/A,N/A,N/A,N/A
4398,Kokkoku,6.98,https://myanimelist.net/anime/36548/Kokkoku,N/A,N/A,N/A,N/A,N/A,N/A
4399,Mameshiba,6.98,https://myanimelist.net/anime/7261/Mameshiba,N/A,N/A,N/A,N/A,N/A,N/A
