rank,title,score,url,details_score,ranked,popularity,members,favorites,genres
4764,Hellsing: Psalm of the Darkness,6.90,https://myanimelist.net/anime/7728/Hellsing__Psalm_of_the_Darkness,6.90,#4765,#3922,"34,968",45,"Action, Supernatural, Vampire, Seinen"
4765,Idol Densetsu Eriko,6.90,https://myanimelist.net/anime/2938/Idol_Densetsu_Eriko,6.90,#4766,#7763,"6,805",16,"Idols (Female), Music"
4766,"Iriya no Sora, UFO no Natsu",6.90,https://myanimelist.net/anime/358/Iriya_no_Sora_UFO_no_Natsu,6.90,#4767,#4478,"26,593",69,"Drama, Romance, Sci-Fi"
4767,"Jashin-chan Dropkick ""Seikimatsu-hen""",6.90,https://myanimelist.net/anime/55237/Jashin-chan_Dropkick_Seikimatsu-hen,6.90,#4768,#7190,"8,280",22,"Comedy, Supernatural, Gag Humor, Mythology"
4768,Shaman King (2021),6.90,https://myanimelist.net/anime/42205/Shaman_King_2021,6.90,#4769,#939,"269,061","1,720","Action, Adventure, Supernatural, Shounen"
4769,Shinkon Gattai Godannar!! 2nd Season,6.90,https://myanimelist.net/anime/1104/Shinkon_Gattai_Godannar_2nd_Season,6.90,#4770,#6765,"9,589",9,"Comedy, Romance, Sci-Fi, Ecchi, Mecha"
4770,Shinmai Maou no Testament Departures,6.90,https://myanimelist.net/anime/36688/Shinmai_Maou_no_Testament_Departures,6.90,#4771,#2195,"98,443",162,"Action, Fantasy, Romance, Ecchi, Harem, Mythology"
4771,Sola Specials,6.90,https://myanimelist.net/anime/3174/Sola_Specials,6.90,#4772,#5555,"15,597",4,"Comedy, Romance, Supernatural"
4772,Sword Art Online: Alicization - War of Underworld Reflection,6.90,https://myanimelist.net/anime/40489/Sword_Art_Online__Alicization_-_War_of_Underworld_Reflection,6.90,#4773,#3114,"54,392",89,"Action, Adventure, Fantasy, Video Game"
4773,Toaru Majutsu no Index-tan,6.90,https://myanimelist.net/anime/5955/Toaru_Majutsu_no_Index-tan,6.90,#4774,#3115,"54,364",39,"Comedy, Parody"
4774,Tsuyoshi Shikkari Shinasai,6.90,https://myanimelist.net/anime/5992/Tsuyoshi_Shikkari_Shinasai,6.90,#4775,#10073,"3,300",9,"Comedy, Drama, Romance, Slice of Life, School, Seinen"
4775,Uchi no Kaisha no Chiisai Senpai no Hanashi,6.90,https://myanimelist.net/anime/53379/Uchi_no_Kaisha_no_Chiisai_Senpai_no_Hanashi,6.90,#4776,#1917,"119,619",438,"Comedy, Romance, Adult Cast, Workplace"
4776,Under Ninja,6.90,https://myanimelist.net/anime/49766/Under_Ninja,6.90,#4777,#2701,"70,491",325,"Action, Seinen"
4777,Urayasu Tekkin Kazoku,6.90,https://myanimelist.net/anime/2716/Urayasu_Tekkin_Kazoku,6.90,#4778,#10958,"2,513",13,"Comedy, Gag Humor, Shounen"
4778,Vinland Saga Season 2: Same Old Story,6.90,https://myanimelist.net/anime/55272/Vinland_Saga_Season_2__Same_Old_Story,6.90,#4779,#5465,"16,288",23,"Action, Adventure, Drama, Gore, Historical, Seinen"
4779,Wakaba*Girl: Onsen Tsukaritai,6.90,https://myanimelist.net/anime/31909/WakabaGirl__Onsen_Tsukaritai,6.90,#4780,#6795,"9,485",2,"Slice of Life, CGDCT"
4780,Wo Shi Da Shenxian,6.90,https://myanimelist.net/anime/44513/Wo_Shi_Da_Shenxian,6.90,#4781,#11700,"2,000",10,"Action, Fantasy, Martial Arts"
4781,YAT Anshin! Uchuu Ryokou 2,6.90,https://myanimelist.net/anime/1892/YAT_Anshin_Uchuu_Ryokou_2,6.90,#4782,#12222,"1,686",7,"Adventure, Comedy, Sci-Fi"
4782,Zero no Tsukaima: Princesses no Rondo Picture Drama,6.90,https://myanimelist.net/anime/6489/Zero_no_Tsukaima__Princesses_no_Rondo_Picture_Drama,6.90,#4783,#3210,"51,186",68,"Action, Adventure, Comedy, Fantasy, Romance, Ecchi, Harem, Isekai, School"
4783,Koisuru Tenshi Angelique: Kagayaki no Ashita,6.90,https://myanimelist.net/anime/1864/Koisuru_Tenshi_Angelique__Kagayaki_no_Ashita,6.90,#4784,#6236,"11,646",27,"Drama, Fantasy, Romance, Reverse Harem, Shoujo"
4784,Koroshi Ai,6.90,https://myanimelist.net/anime/44516/Koroshi_Ai,6.90,#4785,#1391,"178,424",980,"Action, Romance, Adult Cast, Organized Crime, Josei"
4785,Kyousou Giga,6.90,https://myanimelist.net/anime/10893/Kyousou_Giga,6.90,#4786,#3362,"47,055",87,"Action, Fantasy"
4786,Lupin III: Seven Days Rhapsody,6.90,https://myanimelist.net/anime/4851/Lupin_III__Seven_Days_Rhapsody,6.90,#4787,#8017,"6,289",1,"Action, Adventure, Comedy, Adult Cast, Seinen"
4787,Macademi Wasshoi!,6.90,https://myanimelist.net/anime/3654/Macademi_Wasshoi,6.90,#4788,#3474,"44,549",110,"Comedy, Fantasy, Romance, Ecchi, Gag Humor, Harem, School"
4788,Magic Tree House,6.90,https://myanimelist.net/anime/10690/Magic_Tree_House,6.90,#4789,#7364,"7,742",7,"Adventure, Time Travel"
4789,Mazinger Z Movie: Infinity,6.90,https://myanimelist.net/anime/34820/Mazinger_Z_Movie__Infinity,6.90,#4790,#6816,"9,402",28,"Action, Comedy, Sci-Fi, Mecha, Super Power, Shounen"
4790,Oda Nobuna no Yabou Recap,6.90,https://myanimelist.net/anime/15719/Oda_Nobuna_no_Yabou_Recap,6.90,#4791,#6624,"10,066",7,"Action, Comedy, Romance, Harem, Historical, Military, Time Travel"
4791,One Piece 3D: Mugiwara Chase,6.90,https://myanimelist.net/anime/9999/One_Piece_3D__Mugiwara_Chase,6.90,#4792,#2818,"65,366",54,"Action, Adventure, Fantasy, Shounen"
4792,Ore no Imouto ga Konnani Kawaii Wake ga Nai.,6.90,https://myanimelist.net/anime/13659/Ore_no_Imouto_ga_Konnani_Kawaii_Wake_ga_Nai,6.90,#4793,#536,"443,252","1,209","Comedy, Romance, Otaku Culture"
4793,Ore no Kanojo to Osananajimi ga Shuraba Sugiru,6.90,https://myanimelist.net/anime/14749/Ore_no_Kanojo_to_Osananajimi_ga_Shuraba_Sugiru,6.90,#4794,#402,"567,745","1,864","Comedy, Romance, Harem, School"
4794,Pokemon Movie 11: Giratina to Sora no Hanataba Sheimi,6.90,https://myanimelist.net/anime/4026/Pokemon_Movie_11__Giratina_to_Sora_no_Hanataba_Sheimi,6.90,#4795,#2251,"95,124",36,"Action, Adventure, Fantasy, Kids"
4795,Prince of Stride: Alternative,6.90,https://myanimelist.net/anime/31559/Prince_of_Stride__Alternative,6.90,#4796,#1394,"177,708",635,"Sports, School"
4796,Seihou Bukyou Outlaw Star Pilot,6.90,https://myanimelist.net/anime/4650/Seihou_Bukyou_Outlaw_Star_Pilot,6.90,#4797,#7599,"7,158",13,"Action, Sci-Fi, Space"
4797,Kabukichou Sherlock,6.89,https://myanimelist.net/anime/38161/Kabukichou_Sherlock,6.89,#4798,#2407,"84,882",201,"Comedy, Drama, Mystery, Adult Cast, Detective"
4798,Kawa no Hikari,6.89,https://myanimelist.net/anime/6554/Kawa_no_Hikari,6.89,#4799,#12036,"1,804",6,"Adventure, Slice of Life, Anthropomorphic, Iyashikei, Kids"
4799,Keroro,6.89,https://myanimelist.net/anime/21671/Keroro,6.89,#4800,#6633,"10,048",26,"Comedy, Sci-Fi, Shounen"
