rank,title,score,url,details_score,ranked,popularity,members,favorites,genres
4330,Lupin III: Moeyo Zantetsuken!,7.00,https://myanimelist.net/anime/1417/Lupin_III__Moeyo_Zantetsuken,7.00,#4331,#6791,"9,505",5,"Action, Adventure, Comedy, Mystery, Adult Cast, Seinen"
4331,Makai Ouji: Devils and Realist,7.00,https://myanimelist.net/anime/16890/Makai_Ouji__Devils_and_Realist,7.00,#4332,#1926,"119,015",435,"Comedy, Fantasy, Mystery, Historical, Mythology, School, Josei"
4332,Mirai Shounen Conan (Movie),7.00,https://myanimelist.net/anime/7308/Mirai_Shounen_Conan_Movie,7.00,#4333,#10177,"3,174",4,"Adventure, Drama, Sci-Fi"
4333,Muteki Choujin Zanbot 3,7.00,https://myanimelist.net/anime/2200/Muteki_Choujin_Zanbot_3,7.00,#4334,#8199,"5,943",19,"Action, Drama, Sci-Fi, Mecha"
4334,Pikmin Short Movies,7.00,https://myanimelist.net/anime/27539/Pikmin_Short_Movies,7.00,#4335,#11782,"1,958",14,"Fantasy, Kids"
4335,Precure Dream Stars! Movie,7.00,https://myanimelist.net/anime/34302/Precure_Dream_Stars_Movie,7.00,#4336,#9135,"4,481",12,"Action, Comedy, Mahou Shoujo"
4336,Rekishi ni Nokoru Akujo ni Naru zo,7.00,https://myanimelist.net/anime/56228/Rekishi_ni_Nokoru_Akujo_ni_Naru_zo,7.00,#4337,#3008,"58,258",185,"Comedy, Fantasy, Romance, Isekai, Villainess, Shoujo"
4337,Saiyuuki (OVA),7.00,https://myanimelist.net/anime/3218/Saiyuuki_OVA,7.00,#4338,#8414,"5,635",10,"Adventure, Supernatural, Mythology, Shounen"
4338,Seiyou Kottou Yougashiten: Antique,7.00,https://myanimelist.net/anime/4021/Seiyou_Kottou_Yougashiten__Antique,7.00,#4339,#3690,"40,041",109,"Boys Love, Comedy, Gourmet, Adult Cast, Workplace, Shoujo"
4339,Aria the Origination Picture Drama,7.00,https://myanimelist.net/anime/5196/Aria_the_Origination_Picture_Drama,7.00,#4340,#6166,"11,947",15,"Fantasy, Sci-Fi, Slice of Life, Iyashikei, Shounen"
4340,Aru Nihon no Ekaki Shounen,7.00,https://myanimelist.net/anime/48992/Aru_Nihon_no_Ekaki_Shounen,7.00,#4341,#13054,"1,298",5,"Avant Garde, Award Winning, Comedy"
4341,Brave Witches: Petersburg Daisenryaku,7.00,https://myanimelist.net/anime/34644/Brave_Witches__Petersburg_Daisenryaku,7.00,#4342,#6322,"11,233",15,"Action, Sci-Fi, Ecchi, Military"
4342,Cardfight!! Vanguard: Divinez,7.00,https://myanimelist.net/anime/54142/Cardfight_Vanguard__Divinez,7.00,#4343,#9958,"3,414",12,"Action, Strategy Game"
4343,Chou Mashin Eiyuuden Wataru,7.00,https://myanimelist.net/anime/3432/Chou_Mashin_Eiyuuden_Wataru,7.00,#4344,#11135,"2,383",11,"Action, Adventure, Comedy, Mecha"
4344,Doraemon Movie 16: Nobita no Sousei Nikki,7.00,https://myanimelist.net/anime/2674/Doraemon_Movie_16__Nobita_no_Sousei_Nikki,7.00,#4345,#8392,"5,670",1,"Adventure, Comedy, Fantasy, Sci-Fi, Time Travel, Kids, Shounen"
4345,Dragon League,7.00,https://myanimelist.net/anime/5197/Dragon_League,7.00,#4346,#11042,"2,454",12,"Adventure, Comedy, Fantasy, Sports, Team Sports"
4346,Genki Bakuhatsu Ganbaruger,7.00,https://myanimelist.net/anime/2916/Genki_Bakuhatsu_Ganbaruger,7.00,#4347,#11829,"1,929",5,Mecha
4347,Geragera Boes Monogatari,7.00,https://myanimelist.net/anime/2815/Geragera_Boes_Monogatari,7.00,#4348,#11893,"1,891",11,"Comedy, Kids"
4348,Girls & Panzer: Fushou Akiyama Yukari no Sensha Kouza,7.00,https://myanimelist.net/anime/18343/Girls___Panzer__Fushou_Akiyama_Yukari_no_Sensha_Kouza,7.00,#4349,#5861,"13,648",13,"CGDCT, Educational, Military, School"
4349,Harukanaru Toki no Naka de: Hachiyou Shou,7.00,https://myanimelist.net/anime/247/Harukanaru_Toki_no_Naka_de__Hachiyou_Shou,7.00,#4350,#4530,"25,912",116,"Fantasy, Romance, Isekai, Mythology, Reverse Harem"
