rank,title,score,url,details_score,ranked,popularity,members,favorites,genres
4963,Zhen Wu Dianfeng 3rd Season,6.86,https://myanimelist.net/anime/57351/Zhen_Wu_Dianfeng_3rd_Season,6.86,#4964,#14310,920,4,"Action, Adventure, Fantasy, Historical, Martial Arts"
4964,3D Kanojo: Real Girl,6.86,https://myanimelist.net/anime/36793/3D_Kanojo__Real_Girl,6.86,#4965,#705,"353,456","1,640","Romance, Otaku Culture, School, Shoujo"
4965,Amatsuki,6.86,https://myanimelist.net/anime/3359/Amatsuki,6.86,#4966,#3003,"58,555",122,"Action, Supernatural, Historical, Isekai, Mythology, Time Travel, Josei"
4966,Bakusou Kyoudai Let's & Go,6.86,https://myanimelist.net/anime/2705/Bakusou_Kyoudai_Lets___Go,6.86,#4967,#6148,"12,122",46,"Adventure, Racing, Kids"
4967,Battle Athletess Daiundoukai (TV),6.86,https://myanimelist.net/anime/1186/Battle_Athletess_Daiundoukai_TV,6.86,#4968,#6526,"10,451",34,"Adventure, Sci-Fi, Sports, School"
4968,Cardfight!! Vanguard: will+Dress,6.86,https://myanimelist.net/anime/49819/Cardfight_Vanguard__will_Dress,6.86,#4969,#7702,"6,975",41,"Action, Strategy Game"
4969,Corrector Yui,6.86,https://myanimelist.net/anime/111/Corrector_Yui,6.86,#4970,#5276,"17,891",62,"Adventure, Comedy, Sci-Fi"
4970,Delicious Party♡Precure,6.86,https://myanimelist.net/anime/50281/Delicious_Party♡Precure,6.86,#4971,#6434,"10,823",116,"Action, Mahou Shoujo"
4971,Denpa Kyoushi,6.86,https://myanimelist.net/anime/29589/Denpa_Kyoushi,6.86,#4972,#1552,"158,686",322,"Comedy, Romance, Otaku Culture, School, Shounen"
4972,Free! Movie 1: Timeless Medley - Kizuna - Character Butai Aisatsu,6.86,https://myanimelist.net/anime/37858/Free_Movie_1__Timeless_Medley_-_Kizuna_-_Character_Butai_Aisatsu,6.86,#4973,#7476,"7,480",6,Comedy
4973,Galaxy Angel S,6.86,https://myanimelist.net/anime/12225/Galaxy_Angel_S,6.86,#4974,#10704,"2,736",2,"Comedy, Sci-Fi"
4974,Ganbare! Kickers,6.86,https://myanimelist.net/anime/3053/Ganbare_Kickers,6.86,#4975,#6608,"10,164",37,"Sports, Team Sports, Kids"
4975,Generator Gawl,6.86,https://myanimelist.net/anime/1022/Generator_Gawl,6.86,#4976,#6552,"10,352",29,"Action, Adventure, Comedy, Drama, Sci-Fi, Time Travel"
4976,Gensoumaden Saiyuuki: Kibou no Zaika,6.86,https://myanimelist.net/anime/4476/Gensoumaden_Saiyuuki__Kibou_no_Zaika,6.86,#4977,#8890,"4,899",7,"Adventure, Fantasy, Mythology"
4977,Hakaba Kitarou,6.86,https://myanimelist.net/anime/3710/Hakaba_Kitarou,6.86,#4978,#5995,"12,876",48,"Horror, Supernatural"
4978,Hells,6.86,https://myanimelist.net/anime/4983/Hells,6.86,#4979,#3932,"34,900",222,"Adventure, Comedy, Horror"
4979,Hetalia World★Stars,6.86,https://myanimelist.net/anime/43591/Hetalia_World★Stars,6.86,#4980,#4864,"21,961",111,"Comedy, Anthropomorphic, Gag Humor, Historical, Parody"
4980,Hibike! Euphonium: Suisougaku-bu no Nichijou,6.86,https://myanimelist.net/anime/31096/Hibike_Euphonium__Suisougaku-bu_no_Nichijou,6.86,#4981,#3869,"36,199",22,"Comedy, Music, Performing Arts, School"
4981,Hotori: Tada Saiwai wo Koinegau,6.86,https://myanimelist.net/anime/475/Hotori__Tada_Saiwai_wo_Koinegau,6.86,#4982,#7849,"6,683",7,"Drama, Sci-Fi"
4982,Hua Jianghu: Bu Liang Ren V,6.86,https://myanimelist.net/anime/50271/Hua_Jianghu__Bu_Liang_Ren_V,6.86,#4983,#14750,812,3,"Drama, Fantasy, Romance, Historical, Martial Arts"
4983,Ibara no Ou,6.86,https://myanimelist.net/anime/6610/Ibara_no_Ou,6.86,#4984,#2536,"78,243",172,"Action, Horror, Mystery, Sci-Fi, Suspense, Gore, Psychological, Survival, Seinen"
4984,"Inari, Konkon, Koi Iroha. Inari, Konkon, Semishigure.",6.86,https://myanimelist.net/anime/22057/Inari_Konkon_Koi_Iroha_Inari_Konkon_Semishigure,6.86,#4985,#4442,"27,037",10,"Comedy, Romance, Supernatural, Mythology, Seinen"
4985,Kabushikigaisha Magi-Lumière,6.86,https://myanimelist.net/anime/57360/Kabushikigaisha_Magi-Lumière,6.86,#4986,#4736,"23,542",45,"Action, Adult Cast, Mahou Shoujo, Workplace, Shounen"
4986,Kamisama no Inai Nichiyoubi: Kioku,6.86,https://myanimelist.net/anime/20423/Kamisama_no_Inai_Nichiyoubi__Kioku,6.86,#4987,#4267,"29,332",23,"Fantasy, Mystery"
4987,Katte ni Kaizou,6.86,https://myanimelist.net/anime/10191/Katte_ni_Kaizou,6.86,#4988,#4194,"30,493",37,"Comedy, Sci-Fi, Parody, School, Shounen"
4988,Kill Me Baby,6.86,https://myanimelist.net/anime/11079/Kill_Me_Baby,6.86,#4989,#1864,"124,875",577,"Comedy, Gag Humor, School"
4989,Kowarekake no Orgel Special,6.86,https://myanimelist.net/anime/10122/Kowarekake_no_Orgel_Special,6.86,#4990,#6543,"10,392",2,"Drama, Sci-Fi"
4990,Macross Flash Back 2012,6.86,https://myanimelist.net/anime/1504/Macross_Flash_Back_2012,6.86,#4991,#6584,"10,243",7,"Drama, Sci-Fi, Mecha, Military"
4991,Magical★Taruruuto-kun,6.86,https://myanimelist.net/anime/5274/Magical★Taruruuto-kun,6.86,#4992,#10733,"2,713",18,"Adventure, Comedy, Fantasy, Ecchi, Gag Humor, School, Shounen"
4992,"Maou Gakuin no Futekigousha II: Shijou Saikyou no Maou no Shiso, Tensei shite Shison-tachi no Gakkou e Kayou",6.86,https://myanimelist.net/anime/48417/Maou_Gakuin_no_Futekigousha_II__Shijou_Saikyou_no_Maou_no_Shiso_Tensei_shite_Shison-tachi_no_Gakkou_e_Kayou,6.86,#4993,#671,"368,043","4,006","Action, Fantasy, Reincarnation, School"
4993,Maple Town Monogatari,6.86,https://myanimelist.net/anime/2223/Maple_Town_Monogatari,6.86,#4994,#9876,"3,520",13,"Fantasy, Slice of Life, Anthropomorphic"
4994,Montana Jones,6.86,https://myanimelist.net/anime/3313/Montana_Jones,6.86,#4995,#11457,"2,175",5,"Adventure, Comedy, Mystery, Historical"
4995,Moshidora,6.86,https://myanimelist.net/anime/9693/Moshidora,6.86,#4996,#4823,"22,509",21,"Drama, Sports, Team Sports"
4996,Naruto: Dai Katsugeki!! Yuki Hime Shinobu Houjou Dattebayo! - Konoha no Sato no Dai Undoukai,6.86,https://myanimelist.net/anime/2248/Naruto__Dai_Katsugeki_Yuki_Hime_Shinobu_Houjou_Dattebayo_-_Konoha_no_Sato_no_Dai_Undoukai,6.86,#4997,#2521,"79,340",66,"Comedy, Shounen"
4997,No Guns Life,6.86,https://myanimelist.net/anime/39539/No_Guns_Life,6.86,#4998,#1258,"200,111",322,"Action, Drama, Sci-Fi, Seinen"
4998,Paradox Live the Animation,6.86,https://myanimelist.net/anime/51956/Paradox_Live_the_Animation,6.86,#4999,#3718,"39,448",430,"Drama, Sci-Fi, Music"
4999,Ranma ½: Tendou-ke no Oyobidenai Yatsura!,6.86,https://myanimelist.net/anime/10819/Ranma_½__Tendou-ke_no_Oyobidenai_Yatsura,6.86,#5000,#8824,"5,005",0,"Comedy, Slice of Life, Martial Arts"
