rank,title,score,url,details_score,ranked,popularity,members,favorites,genres
4019,Zhen Wu Dianfeng,7.07,https://myanimelist.net/anime/50647/Zhen_Wu_Dianfeng,7.07,#4020,#10540,"2,851",21,"Action, Adventure, Fantasy, Historical, Martial Arts"
4020,Senkaiden Houshin Engi,7.06,https://myanimelist.net/anime/1108/Senkaiden_Houshin_Engi,7.06,#4021,#5258,"18,068",75,"Action, Adventure, Fantasy, Historical, Shounen"
4021,Shakugan no Shana-tan,7.06,https://myanimelist.net/anime/1066/Shakugan_no_Shana-tan,7.06,#4022,#3915,"35,041",23,"Comedy, Parody"
4022,Shikanoko Nokonoko Koshitantan,7.06,https://myanimelist.net/anime/58426/Shikanoko_Nokonoko_Koshitantan,7.06,#4023,#1146,"222,509","1,459","Comedy, Gag Humor, School, Shounen"
4023,Usavich III,7.06,https://myanimelist.net/anime/5397/Usavich_III,7.06,#4024,#8985,"4,693",6,Comedy
4024,Wo Jia Da Shixiong Shi Ge Fanpai,7.06,https://myanimelist.net/anime/42950/Wo_Jia_Da_Shixiong_Shi_Ge_Fanpai,7.06,#4025,#10616,"2,790",9,"Action, Adventure, Comedy, Historical, Martial Arts"
4025,Yes ka No ka Hanbun ka,7.06,https://myanimelist.net/anime/40646/Yes_ka_No_ka_Hanbun_ka,7.06,#4026,#2989,"58,921",291,"Boys Love, Drama, Adult Cast, Showbiz"
4026,Yuugo: Koushounin,7.06,https://myanimelist.net/anime/1246/Yuugo__Koushounin,7.06,#4027,#5869,"13,596",32,"Action, Drama, Mystery, Suspense, Military, Psychological, Seinen"
4027,Zero kara Hajimeru Mahou no Sho,7.06,https://myanimelist.net/anime/34176/Zero_kara_Hajimeru_Mahou_no_Sho,7.06,#4028,#917,"277,540",613,"Action, Adventure, Fantasy, Anthropomorphic"
4028,Kanon,7.06,https://myanimelist.net/anime/144/Kanon,7.06,#4029,#2769,"67,608",220,"Drama, Romance, Supernatural"
4029,"Kekkon suru tte, Hontou desu ka",7.06,https://myanimelist.net/anime/55887/Kekkon_suru_tte_Hontou_desu_ka,7.06,#4030,#2787,"66,757",196,"Romance, Adult Cast, Workplace, Seinen"
4030,Kiddy Grade: Truth Dawn,7.06,https://myanimelist.net/anime/3223/Kiddy_Grade__Truth_Dawn,7.06,#4031,#8738,"5,111",6,"Action, Sci-Fi, Mecha, Space, Super Power"
4031,Kyoukai no Rinne 3rd Season,7.06,https://myanimelist.net/anime/34106/Kyoukai_no_Rinne_3rd_Season,7.06,#4032,#4696,"23,727",21,"Comedy, Supernatural, Mythology, School, Shounen"
4032,Last Exile: Ginyoku no Fam,7.06,https://myanimelist.net/anime/10336/Last_Exile__Ginyoku_no_Fam,7.06,#4033,#3357,"47,180",103,"Action, Adventure, Sci-Fi"
4033,Manie-Manie: Meikyuu Monogatari,7.06,https://myanimelist.net/anime/1951/Manie-Manie__Meikyuu_Monogatari,7.06,#4034,#3878,"35,795",130,"Adventure, Fantasy, Horror, Sci-Fi, Supernatural"
4034,Meitantei Conan: Honchou no Keiji Koi Monogatari - Kekkon Zenya,7.06,https://myanimelist.net/anime/51782/Meitantei_Conan__Honchou_no_Keiji_Koi_Monogatari_-_Kekkon_Zenya,7.06,#4035,#11638,"2,046",1,"Adventure, Comedy, Mystery, Romance, Detective, Shounen"
4035,Negima!? Haru Special!?,7.06,https://myanimelist.net/anime/1619/Negima_Haru_Special,7.06,#4036,#5012,"20,476",13,"Comedy, Fantasy, Romance, Ecchi, Harem, Super Power, Shounen"
4036,Obey Me!: Makai Dai Ryokou!,7.06,https://myanimelist.net/anime/49755/Obey_Me__Makai_Dai_Ryokou,7.06,#4037,#8517,"5,461",26,"Comedy, Fantasy, Mythology"
4037,One Piece: Kinkyuu Kikaku One Piece Kanzen Kouryakuhou,7.06,https://myanimelist.net/anime/16143/One_Piece__Kinkyuu_Kikaku_One_Piece_Kanzen_Kouryakuhou,7.06,#4038,#5146,"19,066",10,"Action, Adventure, Fantasy, Shounen"
4038,Persona 5 the Animation: The Day Breakers,7.06,https://myanimelist.net/anime/31645/Persona_5_the_Animation__The_Day_Breakers,7.06,#4039,#3027,"57,598",77,"Action, Super Power"
4039,Qin Shi Mingyue: Wanli Changcheng,7.06,https://myanimelist.net/anime/15905/Qin_Shi_Mingyue__Wanli_Changcheng,7.06,#4040,#12641,"1,471",10,"Action, Fantasy, Historical, Martial Arts"
4040,Riding Bean,7.06,https://myanimelist.net/anime/917/Riding_Bean,7.06,#4041,#4641,"24,470",83,"Action, Detective, Racing, Seinen"
4041,Rockman.EXE Stream,7.06,https://myanimelist.net/anime/2109/RockmanEXE_Stream,7.06,#4042,#6443,"10,756",27,"Action, Adventure, Sci-Fi, Mecha, School, Strategy Game"
4042,Sanzoku no Musume Ronja,7.06,https://myanimelist.net/anime/22359/Sanzoku_no_Musume_Ronja,7.06,#4043,#4129,"31,671",80,Adventure
4043,Seihou Bukyou Outlaw Star Specials,7.06,https://myanimelist.net/anime/33713/Seihou_Bukyou_Outlaw_Star_Specials,7.06,#4044,#7230,"8,162",4,"Action, Adventure, Comedy, Sci-Fi, Ecchi"
4044,Bishoujo Senshi Sailor Moon R: Make Up! Sailor Senshi,7.06,https://myanimelist.net/anime/2937/Bishoujo_Senshi_Sailor_Moon_R__Make_Up_Sailor_Senshi,7.06,#4045,#5193,"18,566",26,"Mahou Shoujo, Shoujo"
4045,Boogiepop wa Warawanai (2019),7.06,https://myanimelist.net/anime/37451/Boogiepop_wa_Warawanai_2019,7.06,#4046,#1090,"234,303",854,"Avant Garde, Drama, Horror, Mystery, Supernatural, Suspense, Psychological"
4046,Code Geass: Hangyaku no Lelouch R2 Picture Drama,7.06,https://myanimelist.net/anime/5163/Code_Geass__Hangyaku_no_Lelouch_R2_Picture_Drama,7.06,#4047,#3744,"38,779",98,"Comedy, Ecchi"
4047,Digimon X-Evolution,7.06,https://myanimelist.net/anime/2123/Digimon_X-Evolution,7.06,#4048,#4900,"21,601",50,"Action, Adventure, Fantasy, Sci-Fi"
4048,Dragon Ball Z Movie 05: Tobikkiri no Saikyou tai Saikyou,7.06,https://myanimelist.net/anime/898/Dragon_Ball_Z_Movie_05__Tobikkiri_no_Saikyou_tai_Saikyou,7.06,#4049,#1572,"154,710",91,"Action, Adventure, Comedy, Fantasy, Sci-Fi, Shounen"
4049,Ensemble Stars!! Tsuioku Selection Checkmate,7.06,https://myanimelist.net/anime/56746/Ensemble_Stars_Tsuioku_Selection_Checkmate,7.06,#4050,#12628,"1,476",13,Idols (Male)
