rank,title,score,url,details_score,ranked,popularity,members,favorites,genres
4188,One Punch Man 2nd Season Commemorative Special,7.03,https://myanimelist.net/anime/39652/One_Punch_Man_2nd_Season_Commemorative_Special,7.03,#4189,#2749,"68,362",89,"Action, Comedy, Parody, Super Power, Seinen"
4189,Ooyukiumi no Kaina: Hoshi no Kenja,7.03,https://myanimelist.net/anime/54122/Ooyukiumi_no_Kaina__Hoshi_no_Kenja,7.03,#4190,#6436,"10,782",19,"Adventure, Drama, Fantasy"
4190,Paripi Koumei: Road to Summer Sonia,7.03,https://myanimelist.net/anime/57369/Paripi_Koumei__Road_to_Summer_Sonia,7.03,#4191,#5790,"14,073",19,"Comedy, Adult Cast, Music, Reincarnation, Showbiz"
4191,Red Garden,7.03,https://myanimelist.net/anime/1601/Red_Garden,7.03,#4192,#3372,"46,903",139,"Drama, Mystery, Supernatural, Suspense, Psychological"
4192,Reikenzan: Hoshikuzu-tachi no Utage,7.03,https://myanimelist.net/anime/32094/Reikenzan__Hoshikuzu-tachi_no_Utage,7.03,#4193,#2221,"97,204",191,"Comedy, Fantasy"
4193,Seikimatsu Occult Gakuin,7.03,https://myanimelist.net/anime/6974/Seikimatsu_Occult_Gakuin,7.03,#4194,#2092,"105,980",195,"Comedy, Mystery, Sci-Fi, Supernatural, School, Time Travel"
4194,Seirei Gensouki 2,7.03,https://myanimelist.net/anime/50306/Seirei_Gensouki_2,7.03,#4195,#1737,"135,907",984,"Action, Adventure, Fantasy, Romance, Harem, Isekai, Reincarnation"
4195,Aikatsu on Parade!,7.03,https://myanimelist.net/anime/40266/Aikatsu_on_Parade,7.03,#4196,#7790,"6,756",29,"Slice of Life, Idols (Female), Music, School"
4196,Aikatsu! Music Award: Minna de Shou wo MoracchaimaShow!,7.03,https://myanimelist.net/anime/30845/Aikatsu_Music_Award__Minna_de_Shou_wo_MoracchaimaShow,7.03,#4197,#9626,"3,816",0,"Idols (Female), Music"
4197,Akazukin Chacha OVA,7.03,https://myanimelist.net/anime/367/Akazukin_Chacha_OVA,7.03,#4198,#10407,"2,966",6,"Comedy, Fantasy, Mahou Shoujo, Shoujo"
4198,Bakusou Kyoudai Let's & Go WGP,7.03,https://myanimelist.net/anime/2706/Bakusou_Kyoudai_Lets___Go_WGP,7.03,#4199,#7637,"7,077",27,"Racing, Kids"
4199,Bosco Adventure,7.03,https://myanimelist.net/anime/3460/Bosco_Adventure,7.03,#4200,#11048,"2,444",10,"Adventure, Fantasy, Kids"
